#KF insert[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,0.000000,0.505434,0.050541,5.464820,0.081986,14.616396
0.000000,0.000000,0.000000,0.560883,0.041364,6.462722,0.030805,15.650836
0.000000,0.000000,0.000000,0.503980,0.059225,6.500275,0.056024,30.231816
0.000000,0.000000,0.000000,0.545118,0.065355,5.922725,0.040506,14.221274
0.000000,0.000000,0.000000,0.508896,0.046815,6.127672,0.081940,14.259846
0.000000,0.000000,0.000000,0.499121,0.041546,6.304874,0.031941,15.311398
0.000000,0.000000,0.000000,0.507787,0.060533,6.749507,0.051292,15.415053
0.000000,0.000000,0.000000,0.498901,0.063457,6.815989,0.030555,14.189409
0.000000,0.000000,0.000000,0.592182,0.047417,5.757547,0.080328,14.701688
0.000000,0.000000,0.000000,0.510102,0.044118,6.392120,0.031961,15.889533
0.000000,0.000000,0.000000,0.503805,0.061850,6.744093,0.056257,31.664602
0.000000,0.000000,0.000000,0.497738,0.055806,6.207073,0.031757,14.709355
0.000000,0.000000,0.000000,0.554388,0.053908,5.579735,0.082015,14.712776
0.000000,0.000000,0.000000,0.515539,0.042838,6.178882,0.030712,15.283389
0.000000,0.000000,0.000000,0.506073,0.058903,6.615165,0.046771,14.753896
0.000000,0.000000,0.000000,0.620725,0.059140,6.440088,0.045113,15.471362
0.000000,0.000000,0.000000,0.595340,0.053687,5.461991,0.089237,16.136706
0.000000,0.000000,0.000000,0.537576,0.044367,6.084544,0.042681,15.583308
0.000000,0.000000,0.000000,0.556796,0.083209,6.570503,0.050884,14.674733
0.000000,0.000000,0.000000,0.501778,0.056129,6.728823,0.031070,15.618485
0.000000,0.000000,0.000000,0.502442,0.053711,5.324880,0.086466,16.108341
0.000000,0.000000,0.000000,0.503298,0.041781,5.976871,0.030182,22.964235
0.000000,0.000000,0.000000,0.495802,0.058431,6.202569,0.050824,14.997754
0.000000,0.000000,0.000000,0.500063,0.049122,5.816517,0.026737,15.476332
0.000000,0.000000,0.000000,0.502131,0.050544,5.171501,0.092134,16.351080
0.000000,0.000000,0.000000,0.560606,0.039340,5.679722,0.029629,16.494307
0.000000,0.000000,0.000000,0.550017,0.053921,6.135564,0.045697,14.996775
0.000000,0.000000,0.000000,0.629003,0.060110,5.350885,0.035155,15.764780
0.000000,0.000000,0.000000,0.607604,0.050720,5.546416,0.079783,16.723489
0.000000,0.000000,0.000000,0.571092,0.038470,5.839056,0.029797,15.809303
0.000000,0.000000,0.000000,0.496848,0.063454,6.156417,0.039944,15.207256
0.000000,0.000000,0.000000,0.522218,0.073116,5.567810,0.044085,15.644221
0.000000,0.000000,0.000000,0.577075,0.041729,5.780338,0.109239,16.575871
0.000000,0.000000,0.000000,0.504283,0.039970,5.879297,0.030220,16.491259
0.000000,0.000000,0.000000,0.543119,0.055734,6.134895,0.036441,15.115444
0.000000,0.000000,0.000000,0.566050,0.072533,5.543456,0.038326,15.818629
0.000000,0.000000,0.000000,0.569792,0.049956,5.593444,0.081508,16.835414
0.000000,0.000000,0.000000,0.561374,0.038623,5.896352,0.026857,16.350190
0.000000,0.000000,0.000000,0.578185,0.051486,5.974274,0.058231,14.931494
0.000000,0.000000,0.000000,0.502109,0.071848,5.620976,0.036855,15.445081
0.000000,0.000000,0.000000,0.569450,0.043210,5.891641,0.084825,16.250240
0.000000,0.000000,0.000000,0.571365,0.040109,5.666894,0.027606,15.429247
0.000000,0.000000,0.000000,0.495794,0.050502,5.748534,0.048994,14.853551
0.000000,0.000000,0.000000,0.503264,0.059735,5.385416,0.036781,15.045437
0.000000,0.000000,0.000000,0.492772,0.044569,5.655274,0.078604,15.960224
0.000000,0.000000,0.000000,0.525989,0.038383,5.748929,0.028939,31.411106
0.000000,0.000000,0.000000,0.497914,0.052616,6.365549,0.061367,15.452647
0.000000,0.000000,0.000000,0.596295,0.056508,5.543051,0.034515,15.242360
0.000000,0.000000,0.000000,0.546058,0.042707,5.782945,0.080177,16.122664
0.000000,0.000000,0.000000,0.540841,0.038327,5.612460,0.026123,30.622235
0.000000,0.000000,0.000000,0.499652,0.047219,6.027145,0.056905,15.415859
0.000000,0.000000,0.000000,0.584737,0.059048,5.489804,0.034156,19.375308
0.000000,0.000000,0.000000,0.477162,0.046947,5.941584,0.077951,16.210815
0.000000,0.000000,0.000000,0.483759,0.038848,5.938319,0.028466,31.959634
0.000000,0.000000,0.000000,0.497857,0.054259,6.355091,0.051345,15.487170
0.000000,0.000000,0.000000,0.548683,0.051178,5.883107,0.028123,15.528780
0.000000,0.000000,0.000000,0.543284,0.049145,5.594563,0.024023,16.135216
0.000000,0.000000,0.000000,0.552434,0.057911,6.966870,0.090746,26.423452
0.000000,0.000000,0.000000,0.496377,0.039707,6.320825,0.044976,15.402022
0.000000,0.000000,0.000000,0.549341,0.056543,6.624098,0.045313,15.395466
0.000000,0.000000,0.000000,0.546448,0.062923,7.124722,0.046739,15.665278
0.000000,0.000000,0.000000,0.501416,0.046302,6.129666,0.031071,24.197630
0.000000,0.000000,0.000000,0.497294,0.055747,7.004062,0.024713,14.749899
0.000000,0.000000,0.000000,0.578225,0.071469,9.329557,0.033677,14.997217
0.000000,0.000000,0.000000,0.503430,0.084849,10.304995,0.111691,16.550457
0.000000,0.000000,0.000000,0.495083,0.044439,7.318718,0.067054,29.704042
0.000000,0.000000,0.000000,0.549854,0.054652,7.577719,0.043409,15.333496
0.000000,0.000000,0.000000,0.498312,0.057846,7.383044,0.057122,15.381199
0.000000,0.000000,0.000000,0.504476,0.067550,7.259217,0.046296,16.349733
0.000000,0.000000,0.000000,0.492521,0.047963,7.244572,0.090227,21.227310
0.000000,0.000000,0.000000,0.497606,0.043445,7.595946,0.031722,15.596456
0.000000,0.000000,0.000000,0.553012,0.062647,8.225162,0.058400,15.543336
0.000000,0.000000,0.000000,0.551995,0.067035,7.871354,0.033182,16.573387
0.000000,0.000000,0.000000,0.503638,0.053847,7.268380,0.042478,15.794816
0.000000,0.000000,0.000000,0.599864,0.056425,7.920938,0.087017,15.410228
0.000000,0.000000,0.000000,0.492660,0.042843,8.012863,0.035917,17.991281
0.000000,0.000000,0.000000,0.501174,0.061409,8.327631,0.060729,16.299716
0.000000,0.000000,0.000000,0.556603,0.061560,8.229266,0.072501,16.603953
0.000000,0.000000,0.000000,0.564396,0.050020,7.293741,0.040478,17.228909
0.000000,0.000000,0.000000,0.499182,0.058689,7.775450,0.096911,16.061391
0.000000,0.000000,0.000000,0.678261,0.042752,7.829807,0.031544,16.702947
0.000000,0.000000,0.000000,0.921821,0.057411,8.961776,0.070495,22.448073
0.000000,0.000000,0.000000,0.518301,0.058239,8.343662,0.045700,26.364844
0.000000,0.000000,0.000000,0.554384,0.051327,7.512081,0.037076,18.571163
0.000000,0.000000,0.000000,0.561887,0.058353,8.174571,0.095354,17.681530
0.000000,0.000000,0.000000,0.500720,0.043446,7.896881,0.032973,17.794203
0.000000,0.000000,0.000000,0.579610,0.055691,8.178121,0.055034,19.141743
0.000000,0.000000,0.000000,0.502211,0.058900,8.263630,0.053339,17.292740
0.000000,0.000000,0.000000,0.509725,0.044090,7.286318,0.034071,17.686722
0.000000,0.000000,0.000000,0.510177,0.053532,7.424466,0.089317,18.811051
0.000000,0.000000,0.000000,0.511962,0.041641,7.694374,0.032020,18.121751
0.000000,0.000000,0.000000,0.511439,0.055191,8.023783,0.058462,17.516977
0.000000,0.000000,0.000000,0.502300,0.057349,7.780018,0.062141,17.671107
0.000000,0.000000,0.000000,0.593916,0.046735,7.061736,0.033028,18.792708
0.000000,0.000000,0.000000,0.506725,0.103415,11.702600,0.119958,18.744851
0.000000,0.000000,0.000000,0.512230,0.048891,8.365122,0.043885,18.908139
0.000000,0.000000,0.000000,0.501826,0.049627,7.513682,0.033473,17.466177
0.000000,0.000000,0.000000,0.512976,0.053019,8.544953,0.053175,17.584329
0.000000,0.000000,0.000000,0.538733,0.062331,7.747708,0.039132,18.708408
0.000000,0.000000,0.000000,0.516291,0.047293,7.908693,0.102868,19.441477
0.000000,0.000000,0.000000,0.590423,0.046004,8.079511,0.037384,18.655892
0.000000,0.000000,0.000000,0.582061,0.055981,8.609024,0.061968,17.606436
0.000000,0.000000,0.000000,0.502915,0.060669,8.949192,0.052216,17.966640
0.000000,0.000000,0.000000,0.587200,0.048054,7.732352,0.035636,18.386703
0.000000,0.000000,0.000000,0.589749,0.066080,8.472461,0.030595,18.179452
0.000000,0.000000,0.000000,0.568463,0.095516,12.101575,0.033413,18.221475
0.000000,0.000000,0.000000,0.569123,0.054123,8.406296,0.092553,17.174474
0.000000,0.000000,0.000000,0.505544,0.041271,8.349930,0.034548,16.815914
0.000000,0.000000,0.000000,0.594990,0.057082,8.987527,0.058840,18.162571
0.000000,0.000000,0.000000,0.506836,0.059097,8.414106,0.055597,18.076665
0.000000,0.000000,0.000000,0.595866,0.048797,7.910522,0.036196,18.210787
0.000000,0.000000,0.000000,1.081661,0.054770,8.698312,0.091891,16.949403
0.000000,0.000000,0.000000,0.541854,0.042506,8.432588,0.034581,45.788059
0.000000,0.000000,0.000000,0.510117,0.057501,8.742828,0.073574,18.937740
0.000000,0.000000,0.000000,0.517204,0.063417,9.048117,0.052489,17.184485
0.000000,0.000000,0.000000,0.588713,0.049808,7.966644,0.066011,18.537721
0.000000,0.000000,0.000000,0.511843,0.112410,12.652788,0.118445,26.091768
0.000000,0.000000,0.000000,0.593691,0.053177,8.555045,0.040943,17.623381
0.000000,0.000000,0.000000,0.619613,0.048495,8.394205,0.032508,17.881844
0.000000,0.000000,0.000000,0.497988,0.064500,9.457963,0.049615,18.883668
0.000000,0.000000,0.000000,0.527571,0.068953,8.652883,0.046944,19.067461
0.000000,0.000000,0.000000,0.589959,0.055135,8.523040,0.090312,17.820965
0.000000,0.000000,0.000000,0.904845,0.044497,9.037782,0.034006,18.173840
0.000000,0.000000,0.000000,0.500314,0.061438,8.871812,0.050501,45.292215
0.000000,0.000000,0.000000,0.557259,0.063702,9.431188,0.064006,18.431753
0.000000,0.000000,0.000000,0.625636,0.065546,9.035043,0.029642,18.165801
0.000000,0.000000,0.000000,0.526011,0.062183,8.721692,0.092560,19.174705
0.000000,0.000000,0.000000,0.522451,0.044775,9.171696,0.033683,19.007143
0.000000,0.000000,0.000000,0.584304,0.064994,9.314530,0.055572,18.047880
0.000000,0.000000,0.000000,0.516433,0.062574,9.215100,0.059247,18.268533
0.000000,0.000000,0.000000,0.619572,0.052068,8.072372,0.035695,18.078711
0.000000,0.000000,0.000000,0.748012,0.065776,9.193756,0.036553,19.214139
0.000000,0.000000,0.000000,0.624126,0.078092,10.907940,0.044316,19.812638
0.000000,0.000000,0.000000,1.088167,0.107857,12.795320,0.039317,18.493097
0.000000,0.000000,0.000000,0.515679,0.057980,8.988260,0.029132,46.664409
0.000000,0.000000,0.000000,0.593806,0.062504,9.427186,0.033497,19.099083
0.000000,0.000000,0.000000,0.512655,0.080607,12.463940,0.124573,18.350091
0.000000,0.000000,0.000000,0.514783,0.078167,11.531549,0.054786,19.561446
0.000000,0.000000,0.000000,0.604395,0.052072,8.976771,0.038298,25.757865
0.000000,0.000000,0.000000,0.602754,0.062026,9.232961,0.057924,18.497577
0.000000,0.000000,0.000000,0.603537,0.063124,9.795027,0.058944,18.901415
0.000000,0.000000,0.000000,0.512271,0.098227,11.239379,0.035479,19.142181
0.000000,0.000000,0.000000,0.526196,0.055807,8.793593,0.030943,19.858731
0.000000,0.000000,0.000000,0.633287,0.077254,10.415176,0.119714,19.745248
0.000000,0.000000,0.000000,0.510532,0.042833,8.891459,0.035300,18.664431
0.000000,0.000000,0.000000,0.521982,0.057100,9.493327,0.051087,19.152841
0.000000,0.000000,0.000000,0.673626,0.062621,9.175196,0.064645,19.827415
0.000000,0.000000,0.000000,0.625717,0.066176,8.862961,0.031465,20.056457
0.000000,0.000000,0.000000,0.511205,0.058344,8.651855,0.029952,18.381930
0.000000,0.000000,0.000000,0.641876,0.099150,12.875777,0.040108,18.995456
0.000000,0.000000,0.000000,0.908804,0.109796,13.376794,0.039247,23.008112
0.000000,0.000000,0.000000,0.525252,0.068119,9.397884,0.031962,44.130577
0.000000,0.000000,0.000000,0.602065,0.062444,9.196081,0.032122,18.718859
0.000000,0.000000,0.000000,0.749150,0.076440,11.221787,0.109429,19.533313
0.000000,0.000000,0.000000,0.899391,0.051347,8.866791,0.036046,25.646627
0.000000,0.000000,0.000000,0.530551,0.053123,8.571404,0.052340,33.172160
0.000000,0.000000,0.000000,0.519064,0.063587,9.317354,0.059249,19.198866
0.000000,0.000000,0.000000,0.611214,0.068423,8.660951,0.051310,19.603606
0.000000,0.000000,0.000000,0.596698,0.053332,8.473155,0.092771,20.308254
0.000000,0.000000,0.000000,0.521705,0.045168,8.680603,0.036827,22.049581
0.000000,0.000000,0.000000,0.707570,0.057993,8.901363,0.051102,18.558453
0.000000,0.000000,0.000000,0.506869,0.060315,8.722404,0.060456,22.448193
0.000000,0.000000,0.000000,0.523107,0.069231,8.256178,0.058603,19.180186
0.000000,0.000000,0.000000,0.657132,0.056231,8.176445,0.090637,20.234956
0.000000,0.000000,0.000000,0.624249,0.043235,8.256461,0.031533,20.076062
0.000000,0.000000,0.000000,0.584499,0.048302,8.453079,0.042809,19.508999
0.000000,0.000000,0.000000,1.049338,0.059528,8.930926,0.043572,18.621343
0.000000,0.000000,0.000000,1.080655,0.067534,8.187388,0.040769,46.925415
0.000000,0.000000,0.000000,0.653591,0.048645,7.847311,0.088886,33.871096
0.000000,0.000000,0.000000,0.581573,0.042236,7.913378,0.030582,20.889225
0.000000,0.000000,0.000000,0.667284,0.054842,8.121385,0.089178,19.403567
0.000000,0.000000,0.000000,0.609227,0.054070,8.077485,0.052811,24.085568
0.000000,0.000000,0.000000,0.514461,0.057251,7.283319,0.038837,20.402102
0.000000,0.000000,0.000000,0.508597,0.046873,7.225045,0.082944,18.924000
0.000000,0.000000,0.000000,0.570186,0.041892,7.507842,0.029116,19.918267
0.000000,0.000000,0.000000,0.577163,0.056979,7.714023,0.041766,20.833302
0.000000,0.000000,0.000000,0.500190,0.054834,7.505887,0.057799,18.383294
0.000000,0.000000,0.000000,0.502336,0.054271,6.824431,0.025806,18.468607
0.000000,0.000000,0.000000,0.510643,0.046260,7.194147,0.082632,18.846636
0.000000,0.000000,0.000000,0.508189,0.041053,7.407924,0.032309,18.800109
0.000000,0.000000,0.000000,0.509980,0.054380,7.458315,0.043943,27.694636
0.000000,0.000000,0.000000,0.504877,0.053680,7.400594,0.046471,17.872852
0.000000,0.000000,0.000000,0.508122,0.058210,7.278301,0.035573,17.802091
0.000000,0.000000,0.000000,0.569608,0.045182,7.095911,0.081370,18.211343
0.000000,0.000000,0.000000,0.509914,0.040301,7.395724,0.033861,18.870673
0.000000,0.000000,0.000000,0.507673,0.057339,7.568452,0.047145,22.814026
0.000000,0.000000,0.000000,0.553528,0.057428,7.426340,0.041624,17.843265
0.000000,0.000000,0.000000,0.515346,0.053733,7.127306,0.041753,17.953437
0.000000,0.000000,0.000000,0.497655,0.044405,7.055029,0.100663,18.601965
0.000000,0.000000,0.000000,0.509893,0.041951,7.330432,0.028850,18.590077
0.000000,0.000000,0.000000,0.502898,0.058681,7.530767,0.040337,17.504080
0.000000,0.000000,0.000000,0.505030,0.059185,7.588336,0.037246,17.043200
0.000000,0.000000,0.000000,0.562895,0.067830,7.112636,0.038405,20.464077
0.000000,0.000000,0.000000,0.503585,0.054906,6.933652,0.105917,18.010559
0.000000,0.000000,0.000000,0.493485,0.042206,7.065815,0.029321,18.181335
0.000000,0.000000,0.000000,0.543100,0.056701,7.410981,0.042483,24.156283
0.000000,0.000000,0.000000,0.546084,0.102283,7.265921,0.040372,16.962857
0.000000,0.000000,0.000000,0.560610,0.067160,6.919696,0.037881,18.344436
0.000000,0.000000,0.000000,0.504499,0.055544,7.037935,0.113512,17.842929
0.000000,0.000000,0.000000,0.509690,0.043757,7.102055,0.031481,18.117933
0.000000,0.000000,0.000000,0.542095,0.057494,7.194890,0.064753,17.671649
0.000000,0.000000,0.000000,0.501622,0.054964,7.386634,0.039079,17.056207
0.000000,0.000000,0.000000,0.600502,0.066070,6.866018,0.045314,19.800227
0.000000,0.000000,0.000000,0.503139,0.054795,6.949046,0.105665,17.985570
0.000000,0.000000,0.000000,0.503400,0.042805,6.845944,0.030535,18.002260
0.000000,0.000000,0.000000,0.559945,0.056415,7.183168,0.049920,17.461067
0.000000,0.000000,0.000000,0.501791,0.055303,7.037884,0.041218,17.375756
0.000000,0.000000,0.000000,0.560944,0.057112,6.691976,0.028714,17.535041
0.000000,0.000000,0.000000,0.561872,0.043564,6.706289,0.086204,17.954504
0.000000,0.000000,0.000000,0.550801,0.041296,6.749273,0.027665,18.089475
0.000000,0.000000,0.000000,0.559476,0.056697,7.527746,0.045604,19.473633
0.000000,0.000000,0.000000,0.501141,0.057601,7.046585,0.038515,17.214417
0.000000,0.000000,0.000000,0.550573,0.054110,9.068869,0.026033,17.118113
0.000000,0.000000,0.000000,0.592985,0.043079,6.383625,0.080580,17.718257
0.000000,0.000000,0.000000,0.541525,0.040439,6.530122,0.024790,17.517621
0.000000,0.000000,0.000000,0.557321,0.054888,7.222904,0.060703,20.137713
0.000000,0.000000,0.000000,0.544851,0.074475,6.367648,0.033931,17.225285
0.000000,0.000000,0.000000,0.550776,0.046602,6.384541,0.031907,16.919191
0.000000,0.000000,0.000000,0.548572,0.051275,6.257490,0.078513,17.327392
0.000000,0.000000,0.000000,0.499310,0.041181,6.771965,0.027269,17.575158
0.000000,0.000000,0.000000,0.509782,0.055831,6.599614,0.036864,19.184273
0.000000,0.000000,0.000000,0.540082,0.052100,6.332080,0.037648,17.019961
0.000000,0.000000,0.000000,0.506082,0.058639,6.093252,0.034524,17.441203
0.000000,0.000000,0.000000,0.500459,0.049824,6.182891,0.088281,17.284209
0.000000,0.000000,0.000000,0.575694,0.039063,6.289014,0.026311,17.386170
0.000000,0.000000,0.000000,0.544892,0.051813,6.589932,0.040394,17.188484
0.000000,0.000000,0.000000,0.516049,0.055813,6.463566,0.047660,16.809164
0.000000,0.000000,0.000000,0.580125,0.052393,5.914240,0.030129,25.368761
0.000000,0.000000,0.000000,0.562661,0.042428,5.975415,0.074415,26.471406
0.000000,0.000000,0.000000,0.554336,0.039821,5.836977,0.023001,17.503726
0.000000,0.000000,0.000000,0.533250,0.053660,6.080639,0.041831,19.345347
0.000000,0.000000,0.000000,0.509603,0.051559,6.216999,0.033445,16.335407
0.000000,0.000000,0.000000,0.480592,0.051310,5.515287,0.021844,24.983490
0.000000,0.000000,0.000000,0.548023,0.040776,5.671731,0.074031,26.031258
0.000000,0.000000,0.000000,0.525480,0.038848,5.780615,0.021985,52.726077
0.000000,0.000000,0.000000,0.544533,0.054493,6.230717,0.059282,25.166732
0.000000,0.000000,0.000000,0.494474,0.052067,5.782137,0.037165,20.096438
0.000000,0.000000,0.000000,0.540304,0.039697,5.117147,0.021183,17.069443
0.000000,0.000000,0.000000,0.551196,0.045798,5.579865,0.076466,17.403745
0.000000,0.000000,0.000000,0.541334,0.040216,5.962348,0.023325,16.774022
0.000000,0.000000,0.000000,0.500044,0.055973,6.295631,0.049215,16.277601
0.000000,0.000000,0.000000,0.526083,0.049813,5.792426,0.038965,16.563629
0.000000,0.000000,0.000000,0.540660,0.042574,5.031155,0.023383,16.204743
0.000000,0.000000,0.000000,0.563935,0.043867,5.673566,0.078510,16.958750
0.000000,0.000000,0.000000,0.542516,0.041269,5.840472,0.023407,16.802113
0.000000,0.000000,0.000000,0.496863,0.054566,6.276714,0.041758,15.971797
0.000000,0.000000,0.000000,0.530379,0.051632,6.079019,0.051261,15.570963
0.000000,0.000000,0.000000,0.494404,0.040448,4.959533,0.023650,18.347614
0.000000,0.000000,0.000000,0.569154,0.042800,5.572859,0.077561,15.885250
0.000000,0.000000,0.000000,0.544264,0.038712,5.697612,0.024130,16.055937
0.000000,0.000000,0.000000,0.537964,0.064105,6.496092,0.038284,15.383088
0.000000,0.000000,0.000000,0.500588,0.051020,6.010337,0.031352,14.957426
0.000000,0.000000,0.000000,0.547320,0.053457,5.507579,0.022772,15.448178
0.000000,0.000000,0.000000,0.537905,0.043967,5.707207,0.078238,16.603462
0.000000,0.000000,0.000000,0.532992,0.039204,5.875875,0.025481,16.049393
0.000000,0.000000,0.000000,0.488650,0.053074,6.103666,0.044246,15.205046
0.000000,0.000000,0.000000,0.522734,0.069409,5.870669,0.034843,15.357060
0.000000,0.000000,0.000000,0.582168,0.050642,6.112411,0.034814,15.883486
0.000000,0.000000,0.000000,0.491443,0.082171,8.848268,0.108735,16.944451
0.000000,0.000000,0.000000,0.536781,0.043899,6.267817,0.026153,16.178153
0.000000,0.000000,0.000000,0.556211,0.047599,6.341337,0.038821,15.230077
0.000000,0.000000,0.000000,0.520355,0.055301,6.486647,0.036548,15.531789
0.000000,0.000000,0.000000,0.495562,0.068382,5.736591,0.039617,15.787960
0.000000,0.000000,0.000000,0.531837,0.051476,6.189355,0.095790,16.475764
0.000000,0.000000,0.000000,0.500347,0.041202,6.354383,0.044934,16.381802
0.000000,0.000000,0.000000,0.503319,0.054766,6.504676,0.106549,14.869722
0.000000,0.000000,0.000000,0.492407,0.053714,6.511451,0.060817,15.047375
0.000000,0.000000,0.000000,0.496188,0.052242,6.218943,0.042281,15.408572
0.000000,0.000000,0.000000,0.559840,0.044801,6.215770,0.089534,16.430636
0.000000,0.000000,0.000000,0.549591,0.042014,6.290991,0.028321,15.979614
0.000000,0.000000,0.000000,0.508280,0.055912,6.408936,0.042536,15.459639
0.000000,0.000000,0.000000,0.527454,0.051540,6.486594,0.063220,15.315048
0.000000,0.000000,0.000000,0.515680,0.055583,6.227061,0.039383,15.448101
0.000000,0.000000,0.000000,0.505794,0.043143,6.184983,0.087339,20.277546
0.000000,0.000000,0.000000,0.501403,0.040157,6.726112,0.030495,42.496477
0.000000,0.000000,0.000000,0.870484,0.053772,6.431947,0.040569,16.158944
0.000000,0.000000,0.000000,0.523021,0.055356,6.580314,0.051333,35.609154
0.000000,0.000000,0.000000,0.496613,0.066665,6.116287,0.036189,16.718970
0.000000,0.000000,0.000000,0.492819,0.052679,6.168672,0.091462,16.258905
0.000000,0.000000,0.000000,0.500170,0.040414,6.355232,0.028502,16.458715
0.000000,0.000000,0.000000,0.545862,0.056296,6.693976,0.049782,30.220778
0.000000,0.000000,0.000000,0.494407,0.057391,7.063521,0.042693,15.970968
0.000000,0.000000,0.000000,0.509177,0.053919,6.018063,0.034128,16.107237
0.000000,0.000000,0.000000,0.603057,0.048150,6.455155,0.081535,16.680227
0.000000,0.000000,0.000000,0.524256,0.040714,6.530990,0.036924,16.928615
0.000000,0.000000,0.000000,0.531415,0.056886,7.438229,0.037806,16.193761
0.000000,0.000000,0.000000,0.495119,0.054334,6.595848,0.030980,15.925980
0.000000,0.000000,0.000000,0.625180,0.054756,6.000226,0.032069,16.347317
0.000000,0.000000,0.000000,0.505531,0.095299,11.228793,0.131848,16.768933
0.000000,0.000000,0.000000,0.564737,0.045491,6.663022,0.027598,17.077809
0.000000,0.000000,0.000000,0.503366,0.048475,6.681025,0.040589,16.235431
0.000000,0.000000,0.000000,0.539333,0.054471,6.734054,0.058068,15.730939
0.000000,0.000000,0.000000,0.499926,0.063719,6.497553,0.044379,16.768662
0.000000,0.000000,0.000000,0.498249,0.044301,6.426105,0.088306,16.401844
0.000000,0.000000,0.000000,0.490928,0.039572,6.374683,0.029538,16.889515
0.000000,0.000000,0.000000,0.503220,0.054827,7.174872,0.041829,26.020903
0.000000,0.000000,0.000000,0.497692,0.054012,6.517847,0.041230,16.151187
0.000000,0.000000,0.000000,0.574299,0.043232,6.016180,0.026606,16.118514
0.000000,0.000000,0.000000,0.570112,0.051003,6.657682,0.086806,16.924978
0.000000,0.000000,0.000000,0.570452,0.042411,6.774470,0.030995,17.193827
0.000000,0.000000,0.000000,0.544905,0.057102,6.931610,0.045451,16.073845
0.000000,0.000000,0.000000,0.548689,0.055480,7.027786,0.042738,16.052524
0.000000,0.000000,0.000000,0.589774,0.064491,6.513179,0.040021,17.048694
0.000000,0.000000,0.000000,0.583047,0.055639,6.577352,0.092460,17.796968
0.000000,0.000000,0.000000,0.504714,0.042538,6.712954,0.029982,16.717651
0.000000,0.000000,0.000000,1.171337,0.057997,7.053330,0.043870,15.908688
0.000000,0.000000,0.000000,0.498799,0.059825,7.023239,0.038098,35.034182
0.000000,0.000000,0.000000,0.497665,0.064092,6.697722,0.038866,18.670729
0.000000,0.000000,0.000000,0.556984,0.057275,6.658581,0.090843,16.703986
0.000000,0.000000,0.000000,0.556209,0.044123,6.726870,0.030487,17.162214
0.000000,0.000000,0.000000,0.484464,0.058552,7.497662,0.052512,22.053140
0.000000,0.000000,0.000000,0.521875,0.056816,6.902814,0.039809,16.903204
0.000000,0.000000,0.000000,0.548195,0.045509,6.392575,0.033719,24.707421
0.000000,0.000000,0.000000,0.558252,0.050115,6.911698,0.089683,25.910789
0.000000,0.000000,0.000000,0.561737,0.042680,7.072122,0.033029,19.955038
0.000000,0.000000,0.000000,0.545227,0.059475,7.018870,0.057449,16.292445
0.000000,0.000000,0.000000,0.500057,0.056620,7.253594,0.054807,16.443124
0.000000,0.000000,0.000000,0.557394,0.051106,6.456900,0.042110,16.426816
0.000000,0.000000,0.000000,0.497230,0.058817,7.018271,0.092754,16.812154
0.000000,0.000000,0.000000,0.553779,0.043037,6.625784,0.031610,17.015571
0.000000,0.000000,0.000000,0.508867,0.058293,7.049771,0.053898,16.795645
0.000000,0.000000,0.000000,0.556198,0.054236,6.704056,0.047287,16.442506
0.000000,0.000000,0.000000,0.564191,0.043506,5.745437,0.033717,16.504835
0.000000,0.000000,0.000000,0.502070,0.051657,6.399150,0.086629,16.939956
0.000000,0.000000,0.000000,0.554663,0.041669,6.490650,0.029336,16.978925
0.000000,0.000000,0.000000,0.503718,0.057983,6.802161,0.051456,17.719797
0.000000,0.000000,0.000000,0.500836,0.058172,6.974458,0.032627,16.787337
0.000000,0.000000,0.000000,0.579586,0.045375,5.737995,0.033361,16.528742
0.000000,0.000000,0.000000,0.586216,0.097552,10.000295,0.122981,17.794072
0.000000,0.000000,0.000000,0.495757,0.042778,6.569421,0.029119,17.148368
0.000000,0.000000,0.000000,0.557991,0.051575,6.527499,0.037925,16.492351
0.000000,0.000000,0.000000,0.505196,0.056894,6.697477,0.039603,16.596103
0.000000,0.000000,0.000000,0.560589,0.065076,6.475568,0.040372,17.036344
0.000000,0.000000,0.000000,0.566580,0.045728,6.581541,0.084158,17.538567
0.000000,0.000000,0.000000,0.512133,0.042177,6.559044,0.030860,17.648113
0.000000,0.000000,0.000000,0.501470,0.056672,6.703588,0.045118,16.762898
0.000000,0.000000,0.000000,0.502065,0.056173,6.624595,0.055541,16.729167
0.000000,0.000000,0.000000,0.509321,0.050090,5.808775,0.032818,16.520628
0.000000,0.000000,0.000000,0.579406,0.049767,6.546447,0.023847,17.441858
0.000000,0.000000,0.000000,0.570430,0.076017,9.254385,0.125610,17.286695
0.000000,0.000000,0.000000,0.553973,0.043303,6.799917,0.028825,15.870200
0.000000,0.000000,0.000000,0.552760,0.053661,6.777817,0.055629,16.049523
0.000000,0.000000,0.000000,0.546021,0.056533,6.644277,0.053067,16.432135
0.000000,0.000000,0.000000,0.573105,0.055709,6.248570,0.027177,17.250783
0.000000,0.000000,0.000000,0.510086,0.048066,6.382537,0.084592,17.114659
0.000000,0.000000,0.000000,1.072201,0.042069,6.611994,0.031233,15.586866
0.000000,0.000000,0.000000,0.498734,0.059626,7.339612,0.054819,44.542346
0.000000,0.000000,0.000000,0.556945,0.059273,7.048871,0.040843,17.052149
